Entry	Entry name	Cross-reference (STRING)
Q9UN76	S6A14_HUMAN	9606.ENSP00000470801;
Q9NWF4	S52A1_HUMAN	9606.ENSP00000399979;
Q9GZN6	S6A16_HUMAN	9606.ENSP00000338627;
A0A087WVF3	TBC3D_HUMAN	9606.ENSP00000478426;
A0A087X179	TBC3E_HUMAN	9606.ENSP00000483965;
A6NER0	TBC3F_HUMAN	9606.ENSP00000482590;
P17900	SAP3_HUMAN	9606.ENSP00000349687;
Q15814	TBCC_HUMAN	9606.ENSP00000361967;
Q9Y3A5	SBDS_HUMAN	9606.ENSP00000246868;
P30531	SC6A1_HUMAN	9606.ENSP00000287766;
Q8WWX9	SELM_HUMAN	9606.ENSP00000384564;
Q9BVL4	SELO_HUMAN	9606.ENSP00000370288;
P62341	SELT_HUMAN	9606.ENSP00000418910;
O95025	SEM3D_HUMAN	9606.ENSP00000284136;
Q9GZR1	SENP6_HUMAN	9606.ENSP00000402527;
Q96LD8	SENP8_HUMAN	9606.ENSP00000340505;
Q9H3T3	SEM6B_HUMAN	9606.ENSP00000467290;
Q8WYJ6	SEPT1_HUMAN	9606.ENSP00000324511;
Q9UH03	SEPT3_HUMAN	9606.ENSP00000379704;
O43236	SEPT4_HUMAN	9606.ENSP00000402000;
P84101	SERF2_HUMAN	9606.ENSP00000387187;
A8MV23	SERP3_HUMAN	9606.ENSP00000428316;
Q86VW0	SESD1_HUMAN	9606.ENSP00000415332;
Q9UPS6	SET1B_HUMAN	9606.ENSP00000442924;
Q15047	SETB1_HUMAN	9606.ENSP00000271640;
Q96T68	SETB2_HUMAN	9606.ENSP00000346175;
Q9NVD3	SETD4_HUMAN	9606.ENSP00000382163;
Q9C0A6	SETD5_HUMAN	9606.ENSP00000385852;
Q8TBK2	SETD6_HUMAN	9606.ENSP00000219315;
Q7Z333	SETX_HUMAN	9606.ENSP00000224140;
Q53EL9	SEZ6_HUMAN	9606.ENSP00000312942;
Q15428	SF3A2_HUMAN	9606.ENSP00000221494;
Q12874	SF3A3_HUMAN	9606.ENSP00000362110;
O75533	SF3B1_HUMAN	9606.ENSP00000335321;
Q13435	SF3B2_HUMAN	9606.ENSP00000318861;
Q15393	SF3B3_HUMAN	9606.ENSP00000305790;
Q15427	SF3B4_HUMAN	9606.ENSP00000271628;
Q9BWJ5	SF3B5_HUMAN	9606.ENSP00000356541;
A8K8P3	SFI1_HUMAN	9606.ENSP00000383145;
Q96HF1	SFRP2_HUMAN	9606.ENSP00000274063;
Q01974	ROR2_HUMAN	9606.ENSP00000364860;
P51449	RORG_HUMAN	9606.ENSP00000327025;
P31431	SDC4_HUMAN	9606.ENSP00000361818;
Q8N5L8	RP25L_HUMAN	9606.ENSP00000297613;
P53803	RPAB4_HUMAN	9606.ENSP00000342889;
P19388	RPAB1_HUMAN	9606.ENSP00000478303;
P0DPB6	RPAC2_HUMAN	9606.ENSP00000302478;
P52435	RPB11_HUMAN	9606.ENSP00000292614;
P30876	RPB2_HUMAN	9606.ENSP00000370625;
Q9H1A7	RPB1C_HUMAN	9606.ENSP00000483328;
O15514	RPB4_HUMAN	9606.ENSP00000272645;
P24928	RPB1_HUMAN	9606.ENSP00000480158;
Q9Y2Y1	RPC10_HUMAN	9606.ENSP00000293860;
Q9BWH6	RPAP1_HUMAN	9606.ENSP00000306123;
O14802	RPC1_HUMAN	9606.ENSP00000361446;
Q9Y535	RPC8_HUMAN	9606.ENSP00000347345;
O75575	RPC9_HUMAN	9606.ENSP00000378736;
Q9H1D9	RPC6_HUMAN	9606.ENSP00000366828;
O95398	RPGF3_HUMAN	9606.ENSP00000395708;
O15318	RPC7_HUMAN	9606.ENSP00000382058;
Q92834	RPGR_HUMAN	9606.ENSP00000367766;
P21912	SDHB_HUMAN	9606.ENSP00000364649;
Q6STE5	SMRD3_HUMAN	9606.ENSP00000262188;
Q86VZ5	SMS1_HUMAN	9606.ENSP00000354829;
Q8NHU3	SMS2_HUMAN	9606.ENSP00000378176;
A8MU46	SMTL1_HUMAN	9606.ENSP00000432651;
Q2TAL5	SMTL2_HUMAN	9606.ENSP00000373964;
P53814	SMTN_HUMAN	9606.ENSP00000484398;
Q2TAY7	SMU1_HUMAN	9606.ENSP00000380336;
P08708	RS17_HUMAN	9606.ENSP00000346046;
Q6GMV2	SMYD5_HUMAN	9606.ENSP00000374152;
Q6UX34	SNORC_HUMAN	9606.ENSP00000386804;
Q5SQN1	SNP47_HUMAN	9606.ENSP00000314157;
Q9Y5W7	SNX14_HUMAN	9606.ENSP00000313121;
P57768	SNX16_HUMAN	9606.ENSP00000379621;
P0DJI9	SAA2_HUMAN	9606.ENSP00000436126;
Q9UL12	SARDH_HUMAN	9606.ENSP00000360938;
O94979	SC31A_HUMAN	9606.ENSP00000378721;
O14828	SCAM3_HUMAN	9606.ENSP00000307275;
Q13228	SBP1_HUMAN	9606.ENSP00000397261;
Q86WV5	TEN1L_HUMAN	9606.ENSP00000380762;
P51168	SCNNB_HUMAN	9606.ENSP00000345751;
Q9UJQ7	SCP2D_HUMAN	9606.ENSP00000366645;
Q15858	SCN9A_HUMAN	9606.ENSP00000386306;
O75880	SCO1_HUMAN	9606.ENSP00000255390;
P57086	SCND1_HUMAN	9606.ENSP00000363103;
Q6R2W3	SCND3_HUMAN	9606.ENSP00000395259;
Q92752	TENR_HUMAN	9606.ENSP00000356646;
Q8IZQ5	SELH_HUMAN	9606.ENSP00000373509;
Q9NZV5	SELN_HUMAN	9606.ENSP00000355141;
Q9NS98	SEM3G_HUMAN	9606.ENSP00000231721;
Q92854	SEM4D_HUMAN	9606.ENSP00000416523;
P78330	SERB_HUMAN	9606.ENSP00000378854;
Q9Y617	SERC_HUMAN	9606.ENSP00000365773;
Q9Y6X1	SERP1_HUMAN	9606.ENSP00000420076;
P50454	SERPH_HUMAN	9606.ENSP00000434412;
O75920	SERF1_HUMAN	9606.ENSP00000370126;
Q9Y6P5	SESN1_HUMAN	9606.ENSP00000393762;
P58005	SESN3_HUMAN	9606.ENSP00000441927;
Q8IWL1	SFPA2_HUMAN	9606.ENSP00000361400;
Q6FHJ7	SFRP4_HUMAN	9606.ENSP00000410715;
Q5T4F7	SFRP5_HUMAN	9606.ENSP00000266066;
Q12872	SFSWA_HUMAN	9606.ENSP00000437738;
Q8WV19	SFT2A_HUMAN	9606.ENSP00000354590;
O95562	SFT2B_HUMAN	9606.ENSP00000271375;
Q587I9	SFT2C_HUMAN	9606.ENSP00000310803;
Q8IWL2	SFTA1_HUMAN	9606.ENSP00000397082;
Q96NB2	SFXN2_HUMAN	9606.ENSP00000358909;
Q9BWM7	SFXN3_HUMAN	9606.ENSP00000224807;
P0C7M3	SFTA3_HUMAN	9606.ENSP00000428331;
Q8TD22	SFXN5_HUMAN	9606.ENSP00000272433;
Q8TD33	SG1C1_HUMAN	9606.ENSP00000344545;
P0DMR2	SG1C2_HUMAN	9606.ENSP00000471646;
O95968	SG1D1_HUMAN	9606.ENSP00000303070;
O95969	SG1D2_HUMAN	9606.ENSP00000244926;
O75556	SG2A1_HUMAN	9606.ENSP00000244930;
Q13296	SG2A2_HUMAN	9606.ENSP00000227918;
Q13326	SGCG_HUMAN	9606.ENSP00000218867;
Q99720	SGMR1_HUMAN	9606.ENSP00000277010;
Q562F6	SGO2_HUMAN	9606.ENSP00000350447;
O00141	SGK1_HUMAN	9606.ENSP00000356832;
Q9NP31	SH22A_HUMAN	9606.ENSP00000376123;
Q9HBY8	SGK2_HUMAN	9606.ENSP00000340608;
Q9BX95	SGPP1_HUMAN	9606.ENSP00000247225;
O14492	SH2B2_HUMAN	9606.ENSP00000440273;
O43765	SGTA_HUMAN	9606.ENSP00000221566;
Q8N5H7	SH2D3_HUMAN	9606.ENSP00000317817;
Q9BXP2	S12A9_HUMAN	9606.ENSP00000275730;
Q8TCC7	S22A8_HUMAN	9606.ENSP00000337335;
Q9BZW2	S13A1_HUMAN	9606.ENSP00000194130;
Q08357	S20A2_HUMAN	9606.ENSP00000340465;
P21817	RYR1_HUMAN	9606.ENSP00000352608;
Q8IZD6	S22AF_HUMAN	9606.ENSP00000358515;
Q7LBE3	S26A9_HUMAN	9606.ENSP00000356102;
Q9BZV2	S19A3_HUMAN	9606.ENSP00000258403;
Q9UK61	TASOR_HUMAN	9606.ENSP00000417509;
O76054	S14L2_HUMAN	9606.ENSP00000478755;
Q9UDX3	S14L4_HUMAN	9606.ENSP00000255858;
Q9Y2D2	S35A3_HUMAN	9606.ENSP00000359172;
Q9BSK2	S2533_HUMAN	9606.ENSP00000306328;
Q76EJ3	S35D2_HUMAN	9606.ENSP00000253270;
O43511	S26A4_HUMAN	9606.ENSP00000265715;
Q8TF17	S3TC2_HUMAN	9606.ENSP00000423660;
O00337	S28A1_HUMAN	9606.ENSP00000378074;
O43868	S28A2_HUMAN	9606.ENSP00000315006;
Q96H72	S39AD_HUMAN	9606.ENSP00000354689;
Q8N808	S35G3_HUMAN	9606.ENSP00000297307;
Q99808	S29A1_HUMAN	9606.ENSP00000377424;
Q96KT7	S35G5_HUMAN	9606.ENSP00000371872;
P0C7Q6	S35G6_HUMAN	9606.ENSP00000396523;
P48065	S6A12_HUMAN	9606.ENSP00000399136;
Q86VL8	S47A2_HUMAN	9606.ENSP00000326671;
Q9BY07	S4A5_HUMAN	9606.ENSP00000251768;
Q2Y0W8	S4A8_HUMAN	9606.ENSP00000405812;
Q8TEE9	SAP25_HUMAN	9606.ENSP00000481351;
Q9BXA9	SALL3_HUMAN	9606.ENSP00000441823;
Q9BW04	SARG_HUMAN	9606.ENSP00000352447;
O75995	SASH3_HUMAN	9606.ENSP00000349359;
Q658L1	SAXO2_HUMAN	9606.ENSP00000340445;
Q96BY9	SARAF_HUMAN	9606.ENSP00000256255;
Q92791	SC65_HUMAN	9606.ENSP00000347649;
P53992	SC24C_HUMAN	9606.ENSP00000343405;
Q8N9R8	SCAI_HUMAN	9606.ENSP00000362650;
O95104	SFR15_HUMAN	9606.ENSP00000286835;
Q9H7N4	SFR19_HUMAN	9606.ENSP00000353769;
Q86XK3	SFR1_HUMAN	9606.ENSP00000358742;
Q8N474	SFRP1_HUMAN	9606.ENSP00000220772;
Q92765	SFRP3_HUMAN	9606.ENSP00000295113;
Q16586	SGCA_HUMAN	9606.ENSP00000262018;
Q9H9B4	SFXN1_HUMAN	9606.ENSP00000316905;
Q92629	SGCD_HUMAN	9606.ENSP00000338343;
Q6XE38	SG1D4_HUMAN	9606.ENSP00000351395;
O43556	SGCE_HUMAN	9606.ENSP00000398930;
Q96QR1	SG3A1_HUMAN	9606.ENSP00000292641;
Q96BR1	SGK3_HUMAN	9606.ENSP00000429022;
Q96ES7	SGF29_HUMAN	9606.ENSP00000316114;
Q9Y2Z0	SGT1_HUMAN	9606.ENSP00000367208;
Q5SQS7	SH24B_HUMAN	9606.ENSP00000345295;
Q7Z4S9	SH2D6_HUMAN	9606.ENSP00000341867;
Q2M3G4	SHRM1_HUMAN	9606.ENSP00000367950;
P55822	SH3BG_HUMAN	9606.ENSP00000332513;
Q99961	SH3G1_HUMAN	9606.ENSP00000269886;
Q16842	SIA4B_HUMAN	9606.ENSP00000377257;
Q9NR45	SIAS_HUMAN	9606.ENSP00000210444;
Q9UJ37	SIA7B_HUMAN	9606.ENSP00000225276;
Q96EX1	SIM12_HUMAN	9606.ENSP00000428585;
Q9Y371	SHLB1_HUMAN	9606.ENSP00000479919;
P81133	SIM1_HUMAN	9606.ENSP00000358210;
Q8IYI0	SHLD1_HUMAN	9606.ENSP00000305875;
Q9BPZ7	SIN1_HUMAN	9606.ENSP00000265960;
Q96FS4	SIPA1_HUMAN	9606.ENSP00000377771;
Q8IXJ6	SIR2_HUMAN	9606.ENSP00000249396;
Q8IX90	SKA3_HUMAN	9606.ENSP00000319417;
Q86WV1	SKAP1_HUMAN	9606.ENSP00000338171;
P59797	SELV_HUMAN	9606.ENSP00000333956;
Q96SA4	SERC2_HUMAN	9606.ENSP00000362814;
Q13530	SERC3_HUMAN	9606.ENSP00000340243;
A6NH21	SERC4_HUMAN	9606.ENSP00000319796;
Q8N6R1	SERP2_HUMAN	9606.ENSP00000368477;
P58004	SESN2_HUMAN	9606.ENSP00000253063;
Q8N4B1	SESQ1_HUMAN	9606.ENSP00000354461;
Q6ICB4	SESQ2_HUMAN	9606.ENSP00000312753;
O15047	SET1A_HUMAN	9606.ENSP00000262519;
Q9Y6X0	SETBP_HUMAN	9606.ENSP00000282030;
Q9BYW2	SETD2_HUMAN	9606.ENSP00000386759;
Q86TU7	SETD3_HUMAN	9606.ENSP00000327436;
Q8WTS6	SETD7_HUMAN	9606.ENSP00000274031;
Q8NE22	SETD9_HUMAN	9606.ENSP00000285947;
P0DME0	SETLP_HUMAN	9606.ENSP00000480946;
Q53H47	SETMR_HUMAN	9606.ENSP00000373354;
Q01105	SET_HUMAN	9606.ENSP00000361777;
Q15637	SF01_HUMAN	9606.ENSP00000366604;
Q15459	SF3A1_HUMAN	9606.ENSP00000215793;
Q9Y3B4	SF3B6_HUMAN	9606.ENSP00000233468;
P23246	SFPQ_HUMAN	9606.ENSP00000349748;
O43147	SGSM2_HUMAN	9606.ENSP00000268989;
A6NKC9	SH2D7_HUMAN	9606.ENSP00000327846;
Q9P0V3	SH3B4_HUMAN	9606.ENSP00000386862;
Q9UQ13	SHOC2_HUMAN	9606.ENSP00000358464;
Q8TEC5	SH3R2_HUMAN	9606.ENSP00000424497;
P98077	SHC2_HUMAN	9606.ENSP00000264554;
A0MZ66	SHOT1_HUMAN	9606.ENSP00000347532;
Q9NP50	SHCAF_HUMAN	9606.ENSP00000337477;
P61647	SIA8F_HUMAN	9606.ENSP00000366827;
Q6IA17	SIGIR_HUMAN	9606.ENSP00000403104;
P82921	RT21_HUMAN	9606.ENSP00000461930;
P82650	RT22_HUMAN	9606.ENSP00000418008;
Q9BZR6	RTN4R_HUMAN	9606.ENSP00000043402;
Q92622	RUBIC_HUMAN	9606.ENSP00000296343;
Q96NL0	RUN3B_HUMAN	9606.ENSP00000337732;
P59025	RTP1_HUMAN	9606.ENSP00000311712;
Q13950	RUNX2_HUMAN	9606.ENSP00000360493;
Q96GQ5	RUS1_HUMAN	9606.ENSP00000317579;
O14894	T4S5_HUMAN	9606.ENSP00000270560;
P55017	S12A3_HUMAN	9606.ENSP00000402152;
P21453	S1PR1_HUMAN	9606.ENSP00000305416;
Q9Y2V3	RX_HUMAN	9606.ENSP00000334813;
Q4U2R8	S22A6_HUMAN	9606.ENSP00000367102;
P25815	S100P_HUMAN	9606.ENSP00000296370;
Q8WXG8	S100Z_HUMAN	9606.ENSP00000320430;
Q9Y694	S22A7_HUMAN	9606.ENSP00000361666;
Q96H78	S2544_HUMAN	9606.ENSP00000407560;
Q8N413	S2545_HUMAN	9606.ENSP00000381782;
Q8N4F4	S22AO_HUMAN	9606.ENSP00000480336;
Q5TZJ5	S31A1_HUMAN	9606.ENSP00000366875;
Q96RN1	S26A8_HUMAN	9606.ENSP00000417638;
Q6Q0C1	S2547_HUMAN	9606.ENSP00000354886;
Q9UHI7	S23A1_HUMAN	9606.ENSP00000302851;
Q6PIS1	S23A3_HUMAN	9606.ENSP00000406546;
Q969S0	S35B4_HUMAN	9606.ENSP00000367770;
Q8TBP6	S2540_HUMAN	9606.ENSP00000344831;
Q13433	S39A6_HUMAN	9606.ENSP00000269187;
P61619	S61A1_HUMAN	9606.ENSP00000243253;
Q8NBS3	S4A11_HUMAN	9606.ENSP00000369399;
P0DJI8	SAA1_HUMAN	9606.ENSP00000384906;
Q99624	S38A3_HUMAN	9606.ENSP00000481301;
Q969I6	S38A4_HUMAN	9606.ENSP00000389843;
Q9UJQ4	SALL4_HUMAN	9606.ENSP00000217086;
Q5K651	SAMD9_HUMAN	9606.ENSP00000369292;
Q9NQZ2	SAS10_HUMAN	9606.ENSP00000254803;
Q8N8I0	SAM12_HUMAN	9606.ENSP00000314173;
Q5VXD3	SAM13_HUMAN	9606.ENSP00000359707;
O60343	TBCD4_HUMAN	9606.ENSP00000366863;
Q6UWP8	SBSN_HUMAN	9606.ENSP00000430242;
Q9BY50	SC11C_HUMAN	9606.ENSP00000468633;
P31639	SC5A2_HUMAN	9606.ENSP00000327943;
O15027	SC16A_HUMAN	9606.ENSP00000325827;
Q9Y289	SC5A6_HUMAN	9606.ENSP00000310208;
A3KN83	SBNO1_HUMAN	9606.ENSP00000387361;
P31645	SC6A4_HUMAN	9606.ENSP00000261707;
Q53R12	T4S20_HUMAN	9606.ENSP00000303028;
Q9Y2B4	T53G5_HUMAN	9606.ENSP00000361811;
Q86SG5	S1A7A_HUMAN	9606.ENSP00000357718;
P05109	S10A8_HUMAN	9606.ENSP00000357722;
Q96BU1	S1PBP_HUMAN	9606.ENSP00000362574;
Q9NUL5	RYDEN_HUMAN	9606.ENSP00000253110;
P29377	S100G_HUMAN	9606.ENSP00000369547;
Q9H228	S1PR5_HUMAN	9606.ENSP00000328472;
Q7RTT9	S29A4_HUMAN	9606.ENSP00000380081;
Q63ZE4	S22AA_HUMAN	9606.ENSP00000327569;
B6A8C7	TARM1_HUMAN	9606.ENSP00000439454;
Q6NT16	S18B1_HUMAN	9606.ENSP00000275227;
Q9UHR5	S30BP_HUMAN	9606.ENSP00000462116;
Q9Y267	S22AE_HUMAN	9606.ENSP00000273173;
Q8TB61	S35B2_HUMAN	9606.ENSP00000377401;
Q9UDX4	S14L3_HUMAN	9606.ENSP00000215812;
P60903	S10AA_HUMAN	9606.ENSP00000357801;
Q5K4L6	S27A3_HUMAN	9606.ENSP00000485061;
Q6P1M0	S27A4_HUMAN	9606.ENSP00000300456;
Q9NVC3	S38A7_HUMAN	9606.ENSP00000454646;
Q9Y2P5	S27A5_HUMAN	9606.ENSP00000263093;
Q9HBR0	S38AA_HUMAN	9606.ENSP00000363891;
Q96JW4	S41A2_HUMAN	9606.ENSP00000258538;
P0C7Q5	S35G4_HUMAN	9606.ENSP00000485584;
Q7Z2H8	S36A1_HUMAN	9606.ENSP00000243389;
Q8TCU3	S7A13_HUMAN	9606.ENSP00000297524;
Q9NXZ1	SAGE1_HUMAN	9606.ENSP00000323191;
Q9H2J7	S6A15_HUMAN	9606.ENSP00000266682;
Q1RMZ1	SAMTR_HUMAN	9606.ENSP00000297145;
Q9NSC2	SALL1_HUMAN	9606.ENSP00000251020;
Q9NSI8	SAMN1_HUMAN	9606.ENSP00000285670;
P07602	SAP_HUMAN	9606.ENSP00000378394;
O95487	SC24B_HUMAN	9606.ENSP00000428564;
O76038	SEGN_HUMAN	9606.ENSP00000367197;
Q9Y6D0	SELK_HUMAN	9606.ENSP00000418813;
Q13275	SEM3F_HUMAN	9606.ENSP00000002829;
P04279	SEMG1_HUMAN	9606.ENSP00000361867;
Q9C0C4	SEM4C_HUMAN	9606.ENSP00000306844;
Q9BQF6	SENP7_HUMAN	9606.ENSP00000377655;
Q8IYM1	SEP12_HUMAN	9606.ENSP00000268231;
Q9P0U3	SENP1_HUMAN	9606.ENSP00000394791;
Q6ZU15	SEP14_HUMAN	9606.ENSP00000373627;
Q14151	SAFB2_HUMAN	9606.ENSP00000252542;
Q9Y6M7	S4A7_HUMAN	9606.ENSP00000295736;
P35542	SAA4_HUMAN	9606.ENSP00000278222;
Q9NQ40	S52A3_HUMAN	9606.ENSP00000217254;
Q96N87	S6A18_HUMAN	9606.ENSP00000323549;
Q92609	TBCD5_HUMAN	9606.ENSP00000402935;
P21673	SAT1_HUMAN	9606.ENSP00000368572;
P02743	SAMP_HUMAN	9606.ENSP00000255040;
O75396	SC22B_HUMAN	9606.ENSP00000463393;
Q8IVN8	SBSPO_HUMAN	9606.ENSP00000297354;
Q15436	SC23A_HUMAN	9606.ENSP00000306881;
Q8IYX7	SAXO1_HUMAN	9606.ENSP00000369907;
Q96JE7	SC16B_HUMAN	9606.ENSP00000308339;
Q9UPN6	SCAF8_HUMAN	9606.ENSP00000413098;
Q8TAC9	SCAM5_HUMAN	9606.ENSP00000355387;
Q5VZ19	TDR10_HUMAN	9606.ENSP00000357465;
Q6UWF3	SCIMP_HUMAN	9606.ENSP00000461269;
Q99884	SC6A7_HUMAN	9606.ENSP00000230671;
P48029	SC6A8_HUMAN	9606.ENSP00000253122;
P05060	SCG1_HUMAN	9606.ENSP00000368244;
Q8N228	SCML4_HUMAN	9606.ENSP00000358016;
Q9UQD0	SCN8A_HUMAN	9606.ENSP00000346534;
Q96I15	SCLY_HUMAN	9606.ENSP00000254663;
Q9NT68	TEN2_HUMAN	9606.ENSP00000429430;
Q9Y5Y9	SCNAA_HUMAN	9606.ENSP00000390600;
Q96IW2	SHD_HUMAN	9606.ENSP00000446058;
Q15465	SHH_HUMAN	9606.ENSP00000297261;
O75368	SH3L1_HUMAN	9606.ENSP00000362308;
Q9UJC5	SH3L2_HUMAN	9606.ENSP00000358853;
Q6ZV89	SH2D5_HUMAN	9606.ENSP00000406026;
B4DS77	SHSA9_HUMAN	9606.ENSP00000454014;
Q9H0F6	SHRPN_HUMAN	9606.ENSP00000381698;
Q99962	SH3G2_HUMAN	9606.ENSP00000369981;
O15466	SIA8E_HUMAN	9606.ENSP00000321343;
Q6UWI4	SHSA2_HUMAN	9606.ENSP00000313079;
Q11201	SIA4A_HUMAN	9606.ENSP00000428540;
A6NL88	SHSA7_HUMAN	9606.ENSP00000365503;
Q8IW03	SIAH3_HUMAN	9606.ENSP00000383256;
Q11206	SIA4C_HUMAN	9606.ENSP00000436047;
Q92186	SIA8B_HUMAN	9606.ENSP00000268164;
O43173	SIA8C_HUMAN	9606.ENSP00000320431;
Q86V20	SHLD2_HUMAN	9606.ENSP00000298784;
Q9Y448	SKAP_HUMAN	9606.ENSP00000249776;
Q9H106	SIRPD_HUMAN	9606.ENSP00000371036;
P10599	THIO_HUMAN	9606.ENSP00000363641;
Q9Y6E7	SIR4_HUMAN	9606.ENSP00000202967;
P84550	SKOR1_HUMAN	9606.ENSP00000343200;
Q5T5P2	SKT_HUMAN	9606.ENSP00000365637;
Q7Z3H4	SAMD7_HUMAN	9606.ENSP00000391299;
Q86TI0	TBCD1_HUMAN	9606.ENSP00000261439;
Q86UD0	SAPC2_HUMAN	9606.ENSP00000386348;
O94885	SASH1_HUMAN	9606.ENSP00000356437;
Q15437	SC23B_HUMAN	9606.ENSP00000338844;
Q8WWX8	SC5AB_HUMAN	9606.ENSP00000289932;
P0C263	SBK2_HUMAN	9606.ENSP00000389015;
Q8N695	SC5A8_HUMAN	9606.ENSP00000445340;
Q9BY12	SCAPE_HUMAN	9606.ENSP00000454973;
Q93073	SBP2L_HUMAN	9606.ENSP00000453854;
Q86SK9	SCD5_HUMAN	9606.ENSP00000316329;
Q8WVM8	SCFD1_HUMAN	9606.ENSP00000390783;
Q8WU76	SCFD2_HUMAN	9606.ENSP00000384182;
P51170	SCNNG_HUMAN	9606.ENSP00000300061;
P55809	SCOT1_HUMAN	9606.ENSP00000196371;
Q9BYC2	SCOT2_HUMAN	9606.ENSP00000361914;
Q9HB31	SEBOX_HUMAN	9606.ENSP00000444503;
Q8IWT1	SCN4B_HUMAN	9606.ENSP00000322460;
Q9HBL0	TENS1_HUMAN	9606.ENSP00000171887;
P22105	TENX_HUMAN	9606.ENSP00000407685;
Q99973	TEP1_HUMAN	9606.ENSP00000262715;
Q6URK8	TEPP_HUMAN	9606.ENSP00000290871;
P09683	SECR_HUMAN	9606.ENSP00000176195;
O15041	SEM3E_HUMAN	9606.ENSP00000303212;
Q02383	SEMG2_HUMAN	9606.ENSP00000361855;
Q6ZVN7	SEML_HUMAN	9606.ENSP00000481021;
Q9NPR2	SEM4B_HUMAN	9606.ENSP00000394720;
Q9HC62	SENP2_HUMAN	9606.ENSP00000296257;
Q9H4L4	SENP3_HUMAN	9606.ENSP00000314029;
Q13214	SEM3B_HUMAN	9606.ENSP00000484146;
Q9P283	SEM5B_HUMAN	9606.ENSP00000389588;
Q9H2E6	SEM6A_HUMAN	9606.ENSP00000257414;
Q9H3T2	SEM6C_HUMAN	9606.ENSP00000357909;
Q8NFY4	SEM6D_HUMAN	9606.ENSP00000324857;
Q12884	SEPR_HUMAN	9606.ENSP00000188790;
Q15019	SEPT2_HUMAN	9606.ENSP00000479861;
Q14141	SEPT6_HUMAN	9606.ENSP00000341524;
Q92599	SEPT8_HUMAN	9606.ENSP00000367991;
Q9NRX5	SERC1_HUMAN	9606.ENSP00000342962;
Q969D9	TSLP_HUMAN	9606.ENSP00000339804;
A1L157	TSN11_HUMAN	9606.ENSP00000261177;
Q96FV3	TSN17_HUMAN	9606.ENSP00000309036;
Q8NBV8	SYT8_HUMAN	9606.ENSP00000371394;
Q9BW92	SYTM_HUMAN	9606.ENSP00000358060;
Q9HCH5	SYTL2_HUMAN	9606.ENSP00000318803;
P49459	UBE2A_HUMAN	9606.ENSP00000360613;
Q8IXX5	T183A_HUMAN	9606.ENSP00000356211;
Q9Y519	T184B_HUMAN	9606.ENSP00000355210;
Q8NFB2	T185A_HUMAN	9606.ENSP00000471932;
Q9NUJ3	T11L1_HUMAN	9606.ENSP00000335595;
Q8N3T6	T132C_HUMAN	9606.ENSP00000410852;
Q86TG1	T150A_HUMAN	9606.ENSP00000387292;
P52657	T2AG_HUMAN	9606.ENSP00000379372;
P59534	T2R39_HUMAN	9606.ENSP00000405095;
P59551	T2R60_HUMAN	9606.ENSP00000327724;
P21731	TA2R_HUMAN	9606.ENSP00000393333;
Q9Y6A5	TACC3_HUMAN	9606.ENSP00000326550;
Q9P1P5	TAAR2_HUMAN	9606.ENSP00000356908;
Q9BSH4	TACO1_HUMAN	9606.ENSP00000258975;
Q7Z5A7	TAFA5_HUMAN	9606.ENSP00000383933;
Q7Z7C8	TAF8_HUMAN	9606.ENSP00000362068;
Q01995	TAGL_HUMAN	9606.ENSP00000432282;
P35544	UBIM_HUMAN	9606.ENSP00000435370;
A6NHL2	TBAL3_HUMAN	9606.ENSP00000369784;
Q5JPH6	SYEM_HUMAN	9606.ENSP00000395196;
Q9NSD9	SYFB_HUMAN	9606.ENSP00000281828;
Q5T7P8	SYT6_HUMAN	9606.ENSP00000477344;
Q9BT88	SYT11_HUMAN	9606.ENSP00000357307;
Q7L8C5	SYT13_HUMAN	9606.ENSP00000020926;
P41226	UBA7_HUMAN	9606.ENSP00000333266;
Q8NBM4	UBAC2_HUMAN	9606.ENSP00000383911;
Q8N4L1	T151A_HUMAN	9606.ENSP00000326244;
Q8NDZ6	T161B_HUMAN	9606.ENSP00000426354;
Q8WVE7	T170A_HUMAN	9606.ENSP00000454404;
Q5T4T1	T170B_HUMAN	9606.ENSP00000368737;
Q8WV15	T255B_HUMAN	9606.ENSP00000364502;
P13984	T2FB_HUMAN	9606.ENSP00000340823;
P59543	T2R20_HUMAN	9606.ENSP00000441624;
P59535	T2R40_HUMAN	9606.ENSP00000386210;
Q12962	TAF10_HUMAN	9606.ENSP00000299424;
Q15572	TAF1C_HUMAN	9606.ENSP00000455265;
Q16594	TAF9_HUMAN	9606.ENSP00000370193;
Q9H5J8	TAF1D_HUMAN	9606.ENSP00000410409;
Q8N103	TAGAP_HUMAN	9606.ENSP00000356033;
Q96LR4	TAFA4_HUMAN	9606.ENSP00000295569;
Q9NYW7	TA2R1_HUMAN	9606.ENSP00000371932;
Q6P1X5	TAF2_HUMAN	9606.ENSP00000367406;
P37802	TAGL2_HUMAN	9606.ENSP00000357076;
Q9UI15	TAGL3_HUMAN	9606.ENSP00000377494;
Q7L7X3	TAOK1_HUMAN	9606.ENSP00000261716;
Q9NX07	TSAP1_HUMAN	9606.ENSP00000362936;
Q9BY10	TSCOT_HUMAN	9606.ENSP00000363345;
Q2T9J0	TYSD1_HUMAN	9606.ENSP00000287078;
Q9H2B2	SYT4_HUMAN	9606.ENSP00000255224;
